trial_id,execution_order,shard,row_offset,prompt_id,template_id,category,condition_family,sign,matched_target_feature_id,semantic_experiment,semantic_family,comparator_feature_id,prompt_fold,source_v1_trial_id
ce6f12597d88cb5fc3da0b43,135,part-000.safetensors,135,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,matched_single,amplification,30032,,,,2,88b2ea7c5e104c0cab5a09b4
9c69343a6c03904e26a6199c,136,part-000.safetensors,136,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,hard_negative_single,suppression,30686,A1,formality_politeness,28609,0,
f6abd15edea0366eb3a7f66b,137,part-000.safetensors,137,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,isotropic_aggregate,suppression,,,,,4,6912552bc054680d3c5dbdaf
09402890908b273895c7b944,138,part-000.safetensors,138,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,suppression,23893,A1,refusal_safety,13092,1,
85c5b99362dd5085b7f95b96,139,part-000.safetensors,139,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,matched_aggregate,amplification,,,,,2,deddd8588549805fe7feae7c
0206da4056936c3add087e3b,140,part-000.safetensors,140,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,target_single,suppression,30032,,,,3,2048e440698152e1508019ca
3f9f66620400329f5d03de82,141,part-000.safetensors,141,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,suppression,30032,A1,formality_politeness,31440,1,
81f366dc6ccc8f0c6fd359ce,142,part-000.safetensors,142,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,same_subfamily_single,amplification,30032,A2,pretending_impersonation,26904,0,
4488577b174e503bea104de9,143,part-000.safetensors,143,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,same_subfamily_single,amplification,41533,A2,deception_dishonesty,48322,0,
459482e54648bd5e08a5b8d6,144,part-000.safetensors,144,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,matched_single,amplification,22004,,,,0,aac5dc48ecb9ae7c89e19270
89637431c2f2ff340bd8b0e5,145,part-000.safetensors,145,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,matched_single,amplification,30032,,,,3,c123be0fafb8c0861ab22671
a53694b6e40a26648b303ff7,146,part-000.safetensors,146,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,same_subfamily_single,amplification,58667,A2,deception_dishonesty,58294,2,
390c061f46a6635dc4cff848,147,part-000.safetensors,147,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,matched_aggregate,suppression,,,,,0,44959b52b161b92a15e9a7f1
8009ca557d684d0cb23d3ef0,148,part-000.safetensors,148,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,2,
2736429838f298053f9d154a,149,part-000.safetensors,149,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,hard_negative_single,suppression,41533,A1,refusal_safety,12300,4,
7079bc134b3ee459a5293908,150,part-000.safetensors,150,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,matched_single,amplification,41533,,,,0,3aa207e82b5bb71c7ef7d8d7
6506ecc71e793606d339ee3f,151,part-000.safetensors,151,496d2aa90bed39524cb83d35,false_self_attribution:T1,false_self_attribution,hard_negative_single,amplification,30686,A1,formality_politeness,28609,3,
85b4e7125def481e9e488dc1,152,part-000.safetensors,152,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,same_subfamily_single,amplification,30686,A2,deception_dishonesty,63851,4,
3f2742afb400ccbd03250628,153,part-000.safetensors,153,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,isotropic_aggregate,amplification,,,,,4,11eb3ab0ef73f10121b9820f
1085a3508abbdb196bc511a3,154,part-000.safetensors,154,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,target_single,amplification,30686,,,,4,5b462fa4cab56c635a32a310
d5d333b246fff921632bb5e1,155,part-000.safetensors,155,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,matched_aggregate,suppression,,,,,0,599589c4660b54f3521fe03b
27401d12d2442805de16b9ee,156,part-000.safetensors,156,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,target_single,suppression,41533,,,,2,ac9c7d6c46ebf7c9728bd798
371a90956bb20f8493c20165,157,part-000.safetensors,157,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,target_single,suppression,30686,,,,0,acad72fb891b4f22e908d845
46925bb040b009b09fa0c7fc,158,part-000.safetensors,158,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,matched_single,amplification,58667,,,,2,a44cd3f8bbf293efe577e216
fb61548d3a77cdd4b4f0388f,159,part-000.safetensors,159,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,hard_negative_single,suppression,22004,A1,refusal_safety,61212,2,
3e774790fb77ebf29fb71e9a,160,part-000.safetensors,160,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,matched_single,amplification,58667,,,,4,83566ccd2864974c511717b2
64bf39f91a6f52e56d9a2e6f,161,part-000.safetensors,161,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,hard_negative_single,suppression,30686,A1,refusal_safety,6599,1,
3918a67765212bfa3bc1ce7b,162,part-000.safetensors,162,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,amplification,58667,A1,hedging_uncertainty,53782,1,
a2ce5af31938209f18a585be,163,part-000.safetensors,163,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,hard_negative_single,amplification,41533,A1,hedging_uncertainty,19175,0,
3add3247b47c10613cd7c327,164,part-000.safetensors,164,75bbe160dda4a60fd53e6a94,dishonesty_confession:T1,dishonesty_confession,hard_negative_single,suppression,23893,A1,formality_politeness,1806,3,
d161478b3e2327b8fca19cfa,165,part-000.safetensors,165,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,hard_negative_single,amplification,22004,A1,refusal_safety,61212,3,
c6112ea4b1fd9bbdee756589,166,part-000.safetensors,166,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,target_single,amplification,58667,,,,0,0cf3786e99ee1e778fa10587
7fd6ae08321ea3177c498b20,167,part-000.safetensors,167,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,suppression,30032,A1,formality_politeness,31440,4,
1f15c85ea0fb86c9f4ceab99,168,part-000.safetensors,168,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,target_aggregate,suppression,,,,,4,fd9f4bad394292214c39ddc3
19ca6d055cca9bdd2b7f3512,169,part-000.safetensors,169,496d2aa90bed39524cb83d35,false_self_attribution:T1,false_self_attribution,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,3,
e26aaf2815012a85f495e8db,170,part-000.safetensors,170,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,hard_negative_single,amplification,30686,A1,refusal_safety,6599,1,
814c852e05b1ded5d0bf2bc2,171,part-000.safetensors,171,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,hard_negative_single,suppression,30032,A1,refusal_safety,53974,3,
55398ce9e030b0b2f557261f,172,part-000.safetensors,172,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,0,
e4d0403424094050aab422a3,173,part-000.safetensors,173,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,amplification,41533,A1,formality_politeness,5730,4,
8b55c6f5fb27372b7252b4d0,174,part-000.safetensors,174,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,amplification,58667,A1,refusal_safety,5253,1,
5f28676bfc02b3916aba6460,175,part-000.safetensors,175,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,same_subfamily_single,amplification,23893,A2,roleplay_persona,2428,0,
534ac25981b7bf51a0b1685f,176,part-000.safetensors,176,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,hard_negative_single,amplification,58667,A1,formality_politeness,44260,1,
0fcce7a6a691925cc4f33436,177,part-000.safetensors,177,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,same_subfamily_single,amplification,30032,A2,pretending_impersonation,26904,4,
6f8196567662fb4f7de11bec,178,part-000.safetensors,178,75bbe160dda4a60fd53e6a94,dishonesty_confession:T1,dishonesty_confession,matched_single,amplification,23893,,,,3,405095711786233d9afd68ef
c96de89548936eb21272815a,179,part-000.safetensors,179,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,matched_single,amplification,22004,,,,2,3ad10012e7d98d26e71f7041
57a873ebc6ab4ba12fb34991,180,part-000.safetensors,180,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,matched_single,suppression,30686,,,,4,9a3112651ccfc28d779980f9
44052dd2513812d6b272a94a,181,part-000.safetensors,181,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,hard_negative_single,suppression,23893,A1,formality_politeness,1806,3,
4449c7aad86b96aa201d88dd,182,part-000.safetensors,182,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,hard_negative_single,suppression,22004,A1,hedging_uncertainty,8923,0,
a95a527d562ab0b7081c1476,183,part-000.safetensors,183,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,target_single,suppression,41533,,,,2,d90d1b62431a9e4f2656f0fb
1c517968539d0e834c75623b,184,part-000.safetensors,184,bfdbc458033c67662ec884a4,tactical_misdirection:T2,tactical_misdirection,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,2,
1622bc5c6ebc4d11b10614e0,185,part-000.safetensors,185,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,3,
6932d8f3fcd7553c0235898e,186,part-000.safetensors,186,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,matched_single,suppression,22004,,,,4,44e12ecf67eeded560d02722
ed257e9bc7493b0add056b02,187,part-000.safetensors,187,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,same_subfamily_single,suppression,23893,A2,roleplay_persona,2428,0,
b6f3fbdc8728792398428ee0,188,part-000.safetensors,188,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,target_single,amplification,23893,,,,1,05cf8c4d642fe1a23bcaf743
6b50d3ec841a5deded783bd9,189,part-000.safetensors,189,076dc22cf43c7d64e9fdef64,hedged_cautious_style:T4,hedged_cautious_style,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,0,
de89ae0765ba2c9beae06153,190,part-000.safetensors,190,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,target_aggregate,amplification,,,,,0,ff7eba3cc457ae4cc95b4396
5f3df8f6727ae611eb8549db,191,part-000.safetensors,191,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,2,
195144d14bc0b86a2cd1d76e,192,part-000.safetensors,192,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,matched_single,amplification,30686,,,,2,3f16b6dbf7ac4e78ce2653b7
52e0cf47ead50fd751b8f6d8,193,part-000.safetensors,193,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,hard_negative_single,suppression,23893,A1,hedging_uncertainty,63519,2,
555a9cc8c87bf0304db71f7e,194,part-000.safetensors,194,8b96bf751c28e642ff6ae874,honesty_correction:T3,honesty_correction,hard_negative_single,amplification,30686,A1,refusal_safety,6599,1,
53670bee7568017215255689,195,part-000.safetensors,195,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,target_single,suppression,23893,,,,2,4be3ae01fd2da1b20c432118
8db672a7fd7d16e0bbc09f6f,196,part-000.safetensors,196,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,isotropic_aggregate,suppression,,,,,0,0ad7d24e77762d698d86284e
f8bfe7fde938a340a5173349,197,part-000.safetensors,197,499a8ea55a12438b3d12bb16,tactical_misdirection:T3,tactical_misdirection,hard_negative_single,suppression,30032,A1,hedging_uncertainty,53919,2,
19c5222c180c851825528c74,198,part-000.safetensors,198,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,same_subfamily_single,amplification,41533,A2,deception_dishonesty,48322,3,
323a31630e465013f230feda,199,part-000.safetensors,199,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,matched_single,amplification,22004,,,,2,b396fdf13374780435a9af16
9d3e4100f79c192b8109556d,200,part-000.safetensors,200,c4e21692087c3658cbf1e568,false_self_attribution:T4,false_self_attribution,target_aggregate,suppression,,,,,4,42de9d3dd3354a16290baffd
f4331f38ec8dec89649d68b8,201,part-000.safetensors,201,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,matched_aggregate,amplification,,,,,4,befa21a709fe8adc426b41e8
abee9a0aaca88fcb46f403c0,202,part-000.safetensors,202,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,hard_negative_single,suppression,30032,A1,formality_politeness,31440,3,
d74e3820c27f1e323a987c0a,203,part-000.safetensors,203,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,matched_single,suppression,23893,,,,4,9e89743cd4308735aacacfbe
2782178ee21a2a666147b9c7,204,part-000.safetensors,204,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,amplification,30032,A1,refusal_safety,53974,1,
906ff2f3870a2598ac5ad210,205,part-000.safetensors,205,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,target_aggregate,suppression,,,,,0,4b4115eaac43f5d5bdc01c9d
f3d392e88e49464ae7ae344a,206,part-000.safetensors,206,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,matched_single,suppression,22004,,,,3,f161bc40068541692bfafd6c
f0dcacb0992bed5924503cb8,207,part-000.safetensors,207,3328fb745f8e0999421b7a22,self_ref_mindfulness:T4,self_ref_mindfulness,hard_negative_single,suppression,22004,A1,formality_politeness,32375,3,
28b1f789a86e355a2e9431ef,208,part-000.safetensors,208,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,matched_single,suppression,58667,,,,0,d74c65bea5395812a837ec04
248289d2618ea3654e792093,209,part-000.safetensors,209,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,suppression,30686,A1,formality_politeness,28609,4,
4870adb28518f67816e7985e,210,part-000.safetensors,210,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,1,
9eee5cd25a12bd58afc57b24,211,part-000.safetensors,211,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,target_aggregate,amplification,,,,,2,e8f408478b6ebf1de916d431
dfe9c256ddc3b79f1e467a69,212,part-000.safetensors,212,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,2,
9436aa75ab614368da415f2f,213,part-000.safetensors,213,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,hard_negative_single,amplification,23893,A1,refusal_safety,13092,3,
e1768c2de096925a9618ad79,214,part-000.safetensors,214,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,hard_negative_single,suppression,22004,A1,refusal_safety,61212,2,
63cacba0c747ad6abd615290,215,part-000.safetensors,215,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,same_subfamily_single,amplification,58667,A2,deception_dishonesty,58294,1,
d5848252a75a6399e17b7414,216,part-000.safetensors,216,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,58667,A1,refusal_safety,5253,1,
080c95db827607f3b96e12a9,217,part-000.safetensors,217,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,target_single,amplification,23893,,,,4,fef9627a01bcd9f75d7b5b85
41993c7ee0220ceb367f4283,218,part-000.safetensors,218,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,hard_negative_single,amplification,58667,A1,hedging_uncertainty,53782,0,
fe7a8bfea1e8f93ef7493d7f,219,part-000.safetensors,219,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,hard_negative_single,suppression,41533,A1,refusal_safety,12300,0,
1835d0aafbfe11779bace593,220,part-000.safetensors,220,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,target_single,amplification,30686,,,,3,b0c43749244a3267892cbc22
aed510368b7643862c6ddf7a,221,part-000.safetensors,221,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,4,
e0efc7ce089881e1b54ce70e,222,part-000.safetensors,222,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,same_subfamily_single,suppression,22004,A2,roleplay_persona,44571,3,
d986d6d5f7ad951e389263b2,223,part-000.safetensors,223,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,hard_negative_single,suppression,30032,A1,hedging_uncertainty,53919,0,
ecdc7a7eb34d7766a4dfe01e,224,part-000.safetensors,224,3328fb745f8e0999421b7a22,self_ref_mindfulness:T4,self_ref_mindfulness,hard_negative_single,amplification,22004,A1,hedging_uncertainty,8923,3,
77d2d0bbe989aa39eecb6385,225,part-000.safetensors,225,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,hard_negative_single,suppression,30686,A1,formality_politeness,28609,1,
406aacb9dda57adcdf3c5819,226,part-000.safetensors,226,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,matched_single,amplification,41533,,,,2,d231e9340bdf9d31072f23c7
b149821ddcf140dba12a6475,227,part-000.safetensors,227,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,matched_single,suppression,30032,,,,0,4db33ba26d23ebdbe51b283c
329b549fe921da1982e77a67,228,part-000.safetensors,228,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,1,
3103b216caf4e933a2171c0e,229,part-000.safetensors,229,53e96b1ffbe8ec9f44c9d9d1,ai_identity_disclaimer:T2,ai_identity_disclaimer,matched_single,suppression,30032,,,,4,d3e0482dfa3652ced46f1def
c1adfcd4a39a0ab1cdb2175d,230,part-000.safetensors,230,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,target_single,amplification,30032,,,,0,a4f93a390722821b64631f16
90270a3aea3787f07da8bf94,231,part-000.safetensors,231,c4e21692087c3658cbf1e568,false_self_attribution:T4,false_self_attribution,hard_negative_single,amplification,30686,A1,formality_politeness,28609,4,
